name,openPrice,high_low,close,prevCloseDate,marketCap,sharesOutstanding,float,normalizedEPS,mthvwap,unadjVWAP,adjVWAP,peratio,price/Sales,price/CF,pricebookvalue,dividend,divident_5_yr_avg,debt,long term debt/equity,enterpriseValue,assets,cash,roe,roa,capEx,EBIT,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry,new PE ratio,new roe,new roa,aquirer multiple,normalized aquirer multiple,address
Sin Ghee Huat,0.225,0.225,0,26 Jul 2019,49950000.0,222000000.0,25.04%,0.0,4440000.0,0.23084,0.22227,28.09,1.015,16.835,0.591,1.333,3.404,-18820000.0,0.0,25680000.0,89390000.0,26270000.0,0.038,2.028,-60000.0,0,49210000.0,-50000.0,4.189,1780000.0,3.611,-8.878,-62.677,0,Basic Materials / Misc. Fabricated Products / ,0.0,0.013236168947055324,0.01991274191744043,0.06931464174454828,3.2460674157303373,https://www2.sgx.com/securities/equities/B7K
Sincap,0.007,0.007,0,26 Jul 2019,11910000.0,1700000000.0,55.20%,-0.0,12420000.0,0.00946,0.00946,0.0,0.224,19.771,0.279,0.0,0.0,9650000.0,28.454,21560000.0,282360000.0,13000000.0,-0.403,1.091,-80000.0,0,53200000.0,4190000.0000000005,1.567,-150000.0,1.048,-42.686,0.0,0,Basic Materials / Metal Mining / ,0.0,-0.0005250078751181268,-0.0005312367190820229,-0.006957328385899814,-1.0061333333333333,https://www2.sgx.com/securities/equities/5UN
PanUnited,0.33,0.335,0,26 Jul 2019,235170000.0,700890000.0,31.59%,0.01,3270000.0,0.2802,0.2802,27.64,0.278,8.128,1.209,3.881,0.0,94400000.0,33.514,313740000.0,421850000.0,47890000.0,2.333,2.113,-11420000.0,0,845240000.0,11470000.0,1.851,8480000.0,1.063,0.554,-34.797,0,Capital Goods / Construction - Raw Materials / ,33.0,0.022592849150103907,0.020101931966338745,0.027028749920316186,12.209221698113208,https://www2.sgx.com/securities/equities/P52
SLB Dev,0.14,0.12,0,26 Jul 2019,109560000.0,913000000.0,16.82%,0.0,310000.0,0.14624,0.14624,0.0,25.521,0.0,0.743,0.0,0.0,54210000.0,25.122,200960000.0,459850000.0,26230000.0,3.809,0.0,-40000.0,0,4290000.0,1120000.0,-122.688,-12290000.0,-305.917,0.0,0.0,0,Capital Goods / Construction Services / ,0.0,-0.028457637715053143,-0.026726106339023593,-0.06115644904458599,-2.2892107404393816,https://www2.sgx.com/securities/equities/1J0
Sapphire,0.1,0.1,0,26 Jul 2019,40760000.0,407590000.0,35.69%,0.01,1950000.0,0.11741,0.11741,10.445,0.114,2.816,0.322,1.0,0.0,24570000.0,5.501,55090000.0,2175910000.0,209760000.0,3.254,0.813,-60180000.0,0,356210000.0,50570000.0,2.862,3120000.0,0.9,772.316,0.0,0,Capital Goods / Construction Services / ,10.0,0.0013214179831434502,0.00143388283522756,0.05663459793065892,1.7657051282051284,https://www2.sgx.com/securities/equities/BRD
IHH,1.89,1.89,0,26 Jul 2019,50011750000.0,8770000000.0,48.22%,0.07,114270000.0,1.86181,1.84623,84.17,4.063,33.616,2.074,0.526,0.517,6116100000.0,38.634,52436430000.0,45114510000.0,8110580000.0,2.248,1.064,-1046730000.0,0,12308670000.0,1542940000.0,14.009,573230000.0,3.67,10.884,-3.338,0,Healthcare / Healthcare Facilities / ,26.999999999999996,0.012168165778973398,0.01270611162572751,0.010931903640274519,172.88846135059225,https://www2.sgx.com/securities/equities/Q0F
Koda,0.65,0.65,0,26 Jul 2019,53780000.0,82510000.0,30.42%,0.11,120000.0,0.69736,0.69736,5.989,0.689,5.065,1.064,1.538,1.668,-13920000.0,1.325,40330000.0,43910000.0,10500000.0,18.297,15.048,-2900000.0,0,78080000.0,6250000.0,12.28,8930000.0,11.432,4.69,64.584,0,Consumer Cyclical / Furniture & Fixtures / ,5.909090909090909,0.13068930191716668,0.2033705306308358,0.22142325812050584,2.9355543113101903,https://www2.sgx.com/securities/equities/BJZ
Grand Venture,0.235,0.235,0,26 Jul 2019,55050000.0,234250000.0,11.56%,0.02,900000.0,0.22842,0.22842,8.905,1.343,6.565,2.727,0.0,0.0,21910000.0,87.89,76950000.0,51350000.0,2470000.0,40.884,10.404,-5170000.0,0,41000000.0,6830000.0,16.663,4690000.0,11.434,0.0,0.0,0,Basic Materials / Misc. Fabricated Products / ,11.749999999999998,0.14697586963334378,0.09133398247322298,0.060948667966211824,3.8557036247334753,https://www2.sgx.com/securities/equities/JLB
Bonvests,1.27,1.28,0,26 Jul 2019,513940000.00000006,401520000.0,12.39%,0.03,80000.0,1.28468,1.28468,69.339,2.295,14.298,0.584,1.25,1.245,261190000.0,7.561,767520000.0,1284840000.0,63970000.0,1.383,0.639,-54970000.0,0,223990000.0,24950000.0,9.174,7410000.0,3.567,4.11,-26.353,0,Services / Hotels & Motels / ,42.333333333333336,0.006813041319578529,0.005767255066778743,0.009654471544715448,131.54526315789474,https://www2.sgx.com/securities/equities/B28
LionGold,0.001,0.001,0,26 Jul 2019,8700000.0,8700000000.0,85.31%,0.0,104280000.0,0.00102,0.00102,7.143,0.124,0.78,0.633,0.0,0.0,10840000.0,116.291,19540000.0,41950000.0,5580000.0,8.376,0.681,-9940000.0,0,70140000.0,1210000.0,1.724,1220000.0,0.398,-34.584,0.0,0,Basic Materials / Gold & Silver / ,0.0,0.033251567184518944,0.029082240762812874,0.062436028659160696,0.016016393442622952,https://www2.sgx.com/securities/equities/A78
Sinarmas Land,0.25,0.25,0,26 Jul 2019,1137330000.0,4260000000.0,29.17%,0.03,1860000.0,0.25018,0.25018,7.921,1.297,3.582,0.489,6.0,1.214,836750000.0,87.19,2028070000.0,6560530000.0,961480000.0,5.687,3.818,-208880000.0,0,877030000.0,332950000.0,40.771,134330000.0,30.364,-5.942,-16.177,0,Capital Goods / Construction Services / ,8.333333333333334,0.020093459341895454,0.020475479877387955,0.06623538635254207,3.774417479341919,https://www2.sgx.com/securities/equities/A26
Karin Tech,0.315,0.315,0,26 Jul 2019,67650000.0,214750000.0,9.73%,0.02,280000.0,0.3174,0.3174,10.546,0.192,8.708,0.933,10.245,9.613,28790000.0,0.0,82680000.0,897730000.0,54210000.0,6.595,3.644,-3650000.0,0,353190000.0,37460000.0,2.339,6410000.0,1.714,-12.239,-13.026,0,Services / Retail (Technology) / ,15.75,0.006943616963657044,0.007140231472714513,0.07752781809385582,4.063057722308892,https://www2.sgx.com/securities/equities/K29
Silkroad Nickel,0.28,0.295,0,26 Jul 2019,37500000.0,127100000.0,20.40%,-0.04,50000.0,0.36569,0.36569,0.0,4.592,0.0,2.326,0.0,0.0,470000.0,0.088,37620000.0,15110000.0,90000.0,-49.206,-39.977,-1470000.0,0,8160000.0,-4710000.0,-83.449,-6980000.0,-85.508,-41.038,0.0,0,Basic Materials / Misc. Fabricated Products / ,-7.000000000000001,-0.47386286490156143,-0.4619457313037723,-0.18553960659223817,-1.509111747851003,https://www2.sgx.com/securities/equities/STP
LHT,0.555,0.56,0,26 Jul 2019,29820000.0,53240000.0,21.93%,0.06,300000.0,0.63338,0.63338,8.712,0.696,4.617,0.574,5.357,6.449,-28910000.0,0.577,910000.0,60890000.0,29420000.0,6.631,5.688,-1860000.0,0,42840000.0,3930000.0,9.175,3420000.0,7.991,1.227,12.912,0,Basic Materials / Containers & Packaging / ,9.250000000000002,0.02868646200301963,0.05616685826900969,3.758241758241758,0.14767543859649124,https://www2.sgx.com/securities/equities/BEI
New Wave,0.008,0.006,0,26 Jul 2019,10360000.0,1730000000.0,32.30%,-0.0,3370000.0,0.00712,0.00712,0.0,0.563,0.0,0.506,0.0,0.0,2110000.0,4.97,12580000.0,27230000.0,2089999.9999999998,-7.495,-4.243,-150000.0,0,18410000.0,-1200000.0,-4.205,-1220000.0,-6.627,-7.682,0.0,0,Basic Materials / Metal Mining / ,0.0,-0.04483645718485851,-0.04480352552331987,-0.09697933227344992,-0.08249180327868853,https://www2.sgx.com/securities/equities/5FX
Del Monte Pac,0.151,0.15,0,26 Jul 2019,791550000.0,1940000000.0,10.45%,0.01,1600000.0,0.13958,0.13958,10.684,0.296,3.868,0.382,4.707,2.372,1991890000.0,176.677,2783440000.0,2398690000.0,21640000.0,3.738,0.58,-94250000.0,0,2672470000.0,80120000.0,4.099,27780000.0,0.728,0.0,0.0,0,Consumer/Non-Cyclical / Food Processing / ,15.1,0.06483988423116423,0.011581321471303085,0.009980455838818153,15.129569474442045,https://www2.sgx.com/securities/equities/D03
Sin Heng Mach,0.295,0.295,0,26 Jul 2019,33890000.0,114010000.0,12.18%,-0.04,280000.0,0.30113,0.30113,0.0,0.391,4.891,0.298,0.0,0.0,-1670000.0,10.205,32220000.0,151480000.0,21170000.0,-5.576,-3.598,-4110000.0000000005,0,86680000.0,-5820000.0,-6.718,-6480000.0,-7.148,0.0,0.0,0,Capital Goods / Constr. & Agric. Machinery / ,-7.374999999999999,-0.03717301514456173,-0.04277792447847901,-0.2011173184357542,-1.4668055555555555,https://www2.sgx.com/securities/equities/BKA
GP Industries,0.62,0.62,0,26 Jul 2019,323240000.0,484470000.0,7.68%,0.06,1070000.0,0.58603,0.58603,10.302,0.277,4.414,0.815,4.839,4.884,252540000.0,48.405,575780000.0,1242210000.0,247480000.0,7.825,3.818,-49570000.0,0,1167140000.0,62250000.0,5.334,29160000.0,3.944,5.027,0.0,0,Consumer Cyclical / Audio & Video Equipment / ,10.333333333333334,0.023570302711878106,0.023474291786412926,0.05064434332557574,12.242235939643347,https://www2.sgx.com/securities/equities/G20
China Jishan,0.082,0.1,0,26 Jul 2019,30150000.0,301500000.0,15.90%,0.01,180000.0,0.10865,0.10865,12.754,4.017,9.686,0.832,0.0,0.0,59880000.0,0.0,85810000.0,708030000.0,27650000.0,6.723,1.714,-5010000.0,0,7500000.0,16329999.999999998,43.851,2360000.0,31.502,-38.695,0.0,0,Consumer Cyclical / Textiles - Non Apparel / ,8.2,0.0034921574430304826,0.003333192096380097,0.02750262207201958,2.9815338983050848,https://www2.sgx.com/securities/equities/J18
Ntegrator Intl,0.008,0.007,0,26 Jul 2019,7480000.0,1070000000.0000001,81.93%,-0.0,13750000.0,0.00665,0.00665,0.0,0.232,0.0,0.42,0.0,0.0,14330000.0,2.012,21810000.0,45270000.0,6950000.0,-4.96,-3.208,-110000.0,0,32170000.0,-1590000.0,-4.93,-890000.0,-4.908,-15.331,0.0,0,Technology / Computer Services / ,0.0,-0.023489047242016364,-0.019659818864590235,-0.040806969280146724,-0.19604494382022472,https://www2.sgx.com/securities/equities/5HC
SamuderaShipping,0.161,0.163,0,26 Jul 2019,87880000.0,538040000.0,28.51%,0.02,460000.0,0.16333,0.16333,8.268,0.152,3.47,0.339,4.601,3.149,18650000.0,18.427,109680000.0,289830000.0,28800000.0,3.805,2.468,-4170000.0,0,579320000.0,8550000.0,2.01,10600000.0,1.744,1.545,0.0,0,Transportation / Water Transportation / ,8.05,0.0353356890459364,0.03657316357864955,0.09664478482859226,1.6658943396226418,https://www2.sgx.com/securities/equities/S56
Nordic,0.285,0.29,0,26 Jul 2019,116000000.0,392520000.0,20.51%,0.03,1180000.0,0.31119,0.31119,11.453,1.311,9.115,1.369,5.697,3.471,2940000.0,7.18,117570000.0,151860000.0,39230000.0,14.371,6.626,-10390000.0,0,88490000.0,12160000.0,12.138,9950000.0,11.24,7.105,13.561,0,Basic Materials / Misc. Fabricated Products / ,9.5,0.0528833377624236,0.06552087448966153,0.08463043293357149,3.367582914572864,https://www2.sgx.com/securities/equities/MR7
EcoWise,0.027,0.028,0,26 Jul 2019,26810000.0,956490000.0,43.69%,-0.01,4170000.0,0.02972,0.02967,0.0,0.479,0.0,0.725,0.0,0.0,13910000.0,15.033,41270000.0,80090000.0,3940000.0,-11.947,-5.137,-2690000.0,0,55980000.0,-3640000.0,-5.016,-4360000.0,-7.535,-6.739,0.0,0,Services / Waste Management Services / ,-2.6999999999999997,-0.06217912150598973,-0.05443875639905107,-0.1056457475163557,-0.2555711009174312,https://www2.sgx.com/securities/equities/5CT
GSH,0.4,0.41,0,26 Jul 2019,810580000.0,1960000000.0,17.18%,0.0,4200000.0,0.29444,0.31514,155.303,7.96,43.109,2.089,3.049,0.0,326190000.0,81.467,1171850000.0,1045430000.0000001,92100000.0,1.491,0.772,-14240000.0,0,101830000.0,22860000.0,14.535,5160000.0,7.983,0.0,0.0,0,Services / Hotels & Motels / ,0.0,0.006359849138462297,0.004935768057163081,0.004403293936937321,90.84108527131784,https://www2.sgx.com/securities/equities/BDX
Advancer Global,0.138,0.135,0,26 Jul 2019,34070000.0,251350000.0,10.93%,0.01,340000.0,0.15351,0.15351,18.048,0.506,12.944,0.776,2.963,0.0,-24820000.0,2.345,9250000.0,53260000.0,26010000.0,4.087,3.183,-760000.0,0,67280000.0,1510000.0,2.249,1340000.0,2.073,9.362,-15.554,0,Services / Business Services / ,13.8,0.012873474877509847,0.025159594442358244,0.14486486486486486,0.9526119402985076,https://www2.sgx.com/securities/equities/43Q
Global Testing,0.565,0.52,0,26 Jul 2019,18310000.0,35200000.0,75.38%,-0.2,120000.0,0.66052,0.66052,0.0,0.594,4.621,0.395,17.308,0.0,-2790000.0,4.499,15200000.0,44700000.0,5040000.0,-12.589,-12.036,-2410000.0,0,30810000.0,-3590000.0,-17.932,-7730000.0,-25.094,-7.873,0.0,0,Technology / Semiconductors / ,-2.8249999999999997,-0.14715400723396155,-0.17293064876957495,-0.5085526315789474,-1.1109961190168174,https://www2.sgx.com/securities/equities/AYN
Intraco,0.245,0.245,0,26 Jul 2019,25410000.0,103730000.0,30.54%,0.02,140000.0,0.26467,0.26467,10.082,0.165,8.313,0.371,0.0,0.0,-30990000.0,1.135,-5580000.0,102500000.0,40590000.0,3.729,2.55,-4470000.0,0,153860000.0,1460000.0,0.948,2520000.0,1.638,2.742,15.979,0,Basic Materials / Fabricated Plastic & Rubber / ,12.25,0.014476102941176471,0.024585365853658538,-0.45161290322580644,-0.5425,https://www2.sgx.com/securities/equities/I06
Avarga,0.195,0.189,0,26 Jul 2019,179570000.0,947070000.0,43.05%,0.01,6550000.0,0.22628,0.22628,6.686,0.117,3.808,0.783,18.519,6.596,247930000.0,29.333,315750000.0,512200000.00000006,22370000.0,5.5,5.428,-5410000.0,0,1529730000.0,31130000.0,2.836,25650000.0,2.144,98.172,61.643,0,Basic Materials / Paper & Paper Products / ,19.5,0.0894850683784538,0.05007809449433814,0.08123515439429929,2.400438596491228,https://www2.sgx.com/securities/equities/U09
MS Hldgs,0.048,0.055,0,26 Jul 2019,9120000.0,165790000.0,5.55%,0.0,1170000.0,0.05469,0.05469,117.021,0.631,2.666,0.339,0.0,0.0,26660000.0,70.396,35780000.0,61990000.0,4150000.0000000005,0.26,0.122,-420000.0,0,14460000.0,1110000.0,7.656,70000.0,0.512,-12.373,-58.56,0,Services / Rental & Leasing / ,0.0,0.0017730496453900709,0.001129214389417648,0.001956400223588597,24.534857142857145,https://www2.sgx.com/securities/equities/40U
Koh Bros,0.22,0.22,0,26 Jul 2019,96360000.0,412460000.0,37.90%,0.01,680000.0,0.2285,0.2285,13.58,0.232,4.442,0.307,2.727,1.685,269590000.0,88.042,337790000.0,799210000.0,80630000.0,2.336,1.14,-17330000.0,0,415070000.0,10240000.0,2.353,6690000.0,2.126,4.477,-19.25,0,Capital Goods / Construction Services / ,22.0,0.010962720196640722,0.008370766131554911,0.01980520441694544,11.108191330343796,https://www2.sgx.com/securities/equities/K75
Riverstone,0.92,0.915,0,26 Jul 2019,679340000.0,741080000.0,34.67%,0.06,4610000.0,1.02633,1.02138,15.84,2.147,11.899,2.76,2.43,2.098,-36750000.0,1.834,653750000.0,872860000.0,97010000.0,19.333,15.132,-126150000.0,0,316350000.0,151070000.0,15.863,42820000.0,13.534,20.239,16.918,0,Healthcare / Medical Equipment & Supplies / ,15.333333333333334,0.04253839581967376,0.04905712256261027,0.06549904397705544,14.04600653900047,https://www2.sgx.com/securities/equities/AP4
Ying Li Intl,0.132,0.131,0,26 Jul 2019,334970000.0,2560000000.0,54.41%,0.0,11220000.0,0.13765,0.13327,20.216,2.573,7.289,0.317,0.0,0.0,523580000.00000006,40.634,914820000.0,10241250000.0,379060000.0,4.742,2.169,-480000.0,0,130210000.00000001,494090000.0,71.775,45490000.0,34.358,-2.361,-3.399,0,Capital Goods / Construction Services / ,0.0,0.004505419081227288,0.004441840595630416,0.04972562908550316,2.6545667179599914,https://www2.sgx.com/securities/equities/5DM
The Place Hldg,0.022,0.021,0,26 Jul 2019,123490000.0,5880000000.0,8.88%,0.0,3660000.0,0.02059,0.02059,50.0,64.758,49.536,1.33,0.0,0.0,-89140000.0,0.0,33610000.0,93670000.0,89880000.0,2.074,2.628,-50000.0,0,1910000.0,-460000.0,-30.519,2440000.0,127.95,-69.478,0.0,0,Technology / Semiconductors / ,0.0,0.008947889544904471,0.026048895057115405,0.07259744123772686,0.30304098360655735,https://www2.sgx.com/securities/equities/E27
IPS Securex,0.03,0.035,0,26 Jul 2019,17010000.0,484840000.0,23.29%,-0.0,60000.0,0.04555,0.04555,0.0,1.65,0.0,2.372,0.0,0.0,-4290000.0,0.913,13930000.0,11150000.0,3580000.0,-15.278,-16.555,-130000.0,0,10310000.0,-1260000.0,-20.06,-1980000.0,-19.158,-2.232,0.0,0,Technology / Communications Equipment / ,0.0,-0.10410094637223975,-0.17757847533632287,-0.14213926776740848,-0.21106060606060603,https://www2.sgx.com/securities/equities/42N
Hosen,0.042,0.042,0,26 Jul 2019,15000000.0,324900000.0,44.96%,0.0,920000.0,0.03619,0.03619,15.328,0.22,8.153,0.464,2.381,0.0,4560000.0,10.239,19560000.0,50700000.0,5480000.0,3.069,1.764,-930000.0,0,68310000.0,1330000.0,1.941,890000.0,1.284,-2.401,-0.92,0,Consumer/Non-Cyclical / Food Processing / ,0.0,0.017241379310344827,0.017554240631163707,0.04550102249488753,0.9230561797752809,https://www2.sgx.com/securities/equities/5EV
AGV,0.033,0.033,0,26 Jul 2019,6140000.0,185950000.0,23.37%,-0.09,2210000.0,0.01708,0.01708,0.0,2.092,0.0,0.0,0.0,0.0,13190000.0,0.0,20050000.0,20280000.0,80000.0,-474.164,-47.378,-400000.0,0,2930000.0,-13870000.0,-427.992,-10510000.0,-413.024,-12.198,0.0,0,Financial / Investment Services / ,-0.3666666666666667,-1.4658298465829847,-0.5182445759368837,-0.5241895261845386,-0.06295432921027594,https://www2.sgx.com/securities/equities/1A4
QT Vascular,0.004,0.004,0,26 Jul 2019,8940000.0,2240000000.0,74.95%,0.02,53850000.0,0.00497,0.00497,4.501,0.639,3.144,0.426,0.0,0.0,-7070000.0,0.0,-2510000.0,24260000.0,10770000.0,0.0,6.948,-100000.0,0,14000000.0,30060000.0,23.765,2080000.0,14.851,-11.193,0.0,0,Healthcare / Medical Equipment & Supplies / ,0.2,0.0494061757719715,0.08573784006595218,-0.8286852589641435,-0.004826923076923077,https://www2.sgx.com/securities/equities/5I0
AusGroup,0.027,0.027,0,26 Jul 2019,82300000.0,3050000000.0,36.15%,0.01,24710000.0,0.03032,0.03032,8.964,0.256,6.781,0.9,0.0,0.0,56020000.0,81.898,161250000.0,263089999.99999997,37850000.0,41.419,1.876,-5780000.0,0,320990000.0,26540000.0,4.227,4710000.0,1.468,-20.342,-14.482,0,Services / Waste Management Services / ,2.6999999999999997,0.019230769230769232,0.017902618875669924,0.029209302325581395,0.9243630573248408,https://www2.sgx.com/securities/equities/5GJ
LY Corp,0.199,0.2,0,26 Jul 2019,0.0,0.0,-,0.0,0.0,0.22309,0.22309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,https://www2.sgx.com/securities/equities/1H8
Interra Resource,0.032,0.031,0,26 Jul 2019,18170000.0,585970000.0,58.77%,0.0,4450000.0,0.03273,0.03273,6.749,0.833,4.13,0.479,0.0,0.0,-3480000.0,0.0,10460000.0,39760000.0,6640000.0,3.533,4.366,-8480000.0,0,21800000.0,370000.0,8.564,2760000.0,12.304,-26.019,-37.772,0,Energy / Oil & Gas Operations / ,0.0,0.05533279871692061,0.06941649899396378,0.2638623326959847,0.12127536231884059,https://www2.sgx.com/securities/equities/5GI
ST Group Food,0.28,0.275,0,26 Jul 2019,67650000.0,209000000.0,99.00%,0.01,0.0,0.27427,0.27427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107,0.0,27890000.0,7650000.0,0.0,0.0,-5410000.0,0,0.0,5530000.0,0.0,0.0,0.0,0.0,0.0,0,,28.000000000000004,0.0,0.0,0.0,0.0,https://www2.sgx.com/securities/equities/DRX
MeGroup,0.185,0.185,0,26 Jul 2019,21920000.0,118500000.0,25.52%,0.0,60000.0,0.18312,0.18312,43.449,0.271,12.297,1.557,0.0,0.0,4460000.0,41.384,26380000.0,91240000.0,16930000.0,3.826,0.0,-2290000.0,0,80920000.0,5780000.0,2.375,460000.0,0.799,0.0,0.0,0,Consumer Cyclical / Auto & Truck Parts / ,0.0,0.004435444990839842,0.005041648399824638,0.017437452615617893,10.609347826086957,https://www2.sgx.com/securities/equities/SJY
Yeo Hiap Seng,0.915,0.9,0,26 Jul 2019,521919999.99999994,579910000.0,19.90%,0.02,200000.0,0.94266,0.94266,25.056,1.494,15.182,0.816,2.222,1.579,-284840000.0,0.0,239190000.0,708440000.0,282730000.0,1.9,2.836,-12860000.0,0,349460000.0,13420000.0,7.034,20830000.0,5.96,-7.683,-32.906,0,Consumer/Non-Cyclical / Beverages (Nonalcoholic) / ,45.75,0.01632432347708874,0.02940263113319406,0.08708558050085706,10.50690590494479,https://www2.sgx.com/securities/equities/Y03
Neo,0.495,0.455,0,26 Jul 2019,67040000.00000001,147350000.0,10.26%,0.04,80000.0,0.42267,0.42905,12.401,0.37,4.65,1.742,1.099,0.0,63660000.0,122.9,131259999.99999999,163150000.0,18470000.0,14.623,3.328,-3910000.0,0,181020000.0,8710000.0,4.843,5400000.0,2.854,0.0,0.0,0,Services / Restaurants / ,12.375,0.04577822990844354,0.0330983757278578,0.04113972268779522,12.032166666666665,https://www2.sgx.com/securities/equities/5UJ
Capital World,0.025,0.025,0,26 Jul 2019,45800000.0,1830000000.0,18.23%,0.02,33299999.999999996,0.03203,0.03203,7.794,1.254,7.559,0.35,0.0,0.0,11880000.0,0.613,51030000.0,810070000.0,29480000.0,21.75,1.392,-1780000.0,0,36530000.0,77070000.0,24.64,4040000.0,10.461,0.0,0.0,0,Capital Goods / Construction Services / ,1.25,0.004881172447956311,0.004987223326379202,0.07916911620615324,0.31577970297029706,https://www2.sgx.com/securities/equities/1D5
MTQ,0.225,0.225,0,26 Jul 2019,48670000.0,216320000.0,35.68%,-0.02,1520000.0,0.2102,0.2102,0.0,0.372,26.056,0.766,0.0,0.0,2220000.0,29.542,50890000.0,129340000.0,19820000.0,-7.327,-4.384,-1630000.0,0,130900000.0,-3870000.0,-2.958,-4910000.0,-4.027,-19.913,0.0,0,Energy / Oil Well Services & Equipment / ,-11.25,-0.03341499931945011,-0.03796196072367404,-0.09648260955000983,-2.3320264765784113,https://www2.sgx.com/securities/equities/M05
Vicplas Intl,0.071,0.075,0,26 Jul 2019,37930000.0,505220000.0,31.49%,0.01,750000.0,0.07975,0.07975,21.676,0.528,6.928,0.677,10.0,5.478,3440000.0,0.244,33159999.999999996,73320000.0,7890000.0,5.075,2.339,-6470000.0,0,71810000.0,1730000.0,0.863,1750000.0,2.376,-5.951,-13.269,0,Healthcare / Medical Equipment & Supplies / ,7.1,0.022502250225022502,0.02386797599563557,0.052774427020506644,1.3453485714285711,https://www2.sgx.com/securities/equities/569
TEE Land,0.163,0.165,0,26 Jul 2019,73730000.0,446880000.0,25.59%,0.0,950000.0,0.18004,0.18004,0.0,0.608,0.0,0.503,2.424,0.0,201620000.0,90.456,285990000.0,460720000.0,29000000.0,-3.229,-0.465,-1090000.0,0,121330000.0,-4680000.0,-1.671,-2770000.0,-1.729,22.874,0.0,0,Capital Goods / Construction Services / ,0.0,-0.00961471711211385,-0.006012328529258552,-0.009685653344522536,-16.829014440433212,https://www2.sgx.com/securities/equities/S9B
Nico Steel,0.005,0.005,0,26 Jul 2019,24810000.0,4960000000.0,51.90%,0.0,110390000.0,0.00488,0.00488,52.248,1.202,32.142,1.055,0.0,0.0,-3420000.0,0.0,21390000.0,21490000.0,5040000.0,1.507,1.612,-230000.0,0,20630000.0,630000.0,4.188,330000.0,2.175,-54.865,0.0,0,Basic Materials / Misc. Fabricated Products / ,0.0,0.011018363939899833,0.015355979525360632,0.015427769985974754,0.3240909090909091,https://www2.sgx.com/securities/equities/5GF
